"Term","Section ID","Course Title","Instructor","Max","Status","CU","Meeting","Location","Part of Term","Description","Crosslist","Crosslist Primary","Prerequisites","Corequisites","Division","Departmental Website","Registration","Course (Canvas) URL","Syllabi URL","3 Yr Avg Course Rating"
"202610","INTS6530004","Portuguese L&Cp Spr Term","Lenir Dos Santos","6","A","1","01/20/2026 - 04/23/2026 MW 1200PM - 0129PM","LAUD 318","Wharton Grad Full Semester","Only updating the long course title to populate on transcripts correctly","P","INTS6530004","","","WM","","Course Match","https://canvas.upenn.edu/courses/1912866","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=INTS6530",""
"202610","INTS6530005","Portuguese L&Cp Spr Term","Lenir Dos Santos","6","A","1","01/20/2026 - 04/23/2026 MW 1015AM - 1144AM","LAUD 318","Wharton Grad Full Semester","Only updating the long course title to populate on transcripts correctly","P","INTS6530005","","","WM","","Course Match","https://canvas.upenn.edu/courses/1912867","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=INTS6530",""
"202610","INTS6530006","Portuguese L&Cp Spr Term","Simone Cavalcante Da Silva","5","A","1","01/20/2026 - 04/23/2026 TR 1200PM - 0129PM","JMHH 304","Wharton Grad Full Semester","Only updating the long course title to populate on transcripts correctly","P","INTS6530006","","","WM","","Course Match","https://canvas.upenn.edu/courses/1913246","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=INTS6530",""
"202610","INTS6630001","Russian L&Cp Spring Term","Maria Bourlatskaya","8","A","1","01/20/2026 - 04/23/2026 MW 1200PM - 0129PM","LAUD 304","Wharton Grad Full Semester","Only updating the long course title to populate on transcripts correctly","P","INTS6630001","","","WM","","Course Match","https://canvas.upenn.edu/courses/1912728","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=INTS6630",""
"202610","INTS6630002","Russian L&Cp Spring Term","Maria Bourlatskaya","8","A","1","01/20/2026 - 04/23/2026 MW 0330PM - 0459PM","LAUD 104","Wharton Grad Full Semester","Only updating the long course title to populate on transcripts correctly","P","INTS6630002","","","WM","","Course Match","https://canvas.upenn.edu/courses/1912728","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=INTS6630",""
"202610","INTS6730001","Spanish L&Cp Spring Term","Eva Recio Gonzalez","8","A","1","01/20/2026 - 04/23/2026 MW 1015AM - 1144AM","LAUD 103","Wharton Grad Full Semester","Only updating the long course title to populate on transcripts correctly","P","INTS6730001","","","WM","","Course Match","https://canvas.upenn.edu/courses/1912993","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=INTS6730",""
"202610","INTS6730002","Spanish L&Cp Spring Term","Moira Alvarez","8","A","1","01/20/2026 - 04/23/2026 TR 1015AM - 1144AM","SHDH 205","Wharton Grad Full Semester","Only updating the long course title to populate on transcripts correctly","P","INTS6730002","","","WM","","Course Match","https://canvas.upenn.edu/courses/1912723","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=INTS6730",""
"202610","INTS6730003","Spanish L&Cp Spring Term","Moira Alvarez","8","A","1","01/20/2026 - 04/23/2026 TR 0145PM - 0314PM","LAUD 104","Wharton Grad Full Semester","Only updating the long course title to populate on transcripts correctly","P","INTS6730003","","","WM","","Course Match","https://canvas.upenn.edu/courses/1912723","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=INTS6730",""
"202610","INTS6730005","Spanish L&Cp Spring Term","Eva Recio Gonzalez","8","A","1","01/20/2026 - 04/23/2026 MW 0145PM - 0314PM","LAUD 102","Wharton Grad Full Semester","Only updating the long course title to populate on transcripts correctly","P","INTS6730005","","","WM","","Course Match","https://canvas.upenn.edu/courses/1912994","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=INTS6730",""
"202610","INTS6730006","Spanish L&Cp Spring Term","Eva Recio Gonzalez","6","A","1","01/20/2026 - 04/23/2026 TR 0830AM - 0959AM","LAUD 104","Wharton Grad Full Semester","Only updating the long course title to populate on transcripts correctly","P","INTS6730006","","","WM","","Course Match","https://canvas.upenn.edu/courses/1912995","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=INTS6730",""
"202610","INTS6730007","Spanish L&Cp Spring Term","Moira Alvarez","6","A","1","01/20/2026 - 04/23/2026 MW 0330PM - 0459PM","LAUD 103","Wharton Grad Full Semester","Only updating the long course title to populate on transcripts correctly","P","INTS6730007","","","WM","","Course Match","https://canvas.upenn.edu/courses/1912724","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=INTS6730",""
"202610","INTS6830001","Arabic L&Cp Spring Term","Amel Mili","6","A","1","01/20/2026 - 04/23/2026 TR 1200PM - 0129PM","LAUD 102","Wharton Grad Full Semester","Only updating the long course title to populate on transcripts correctly","P","INTS6830001","","","WM","","Course Match","https://canvas.upenn.edu/courses/1913256","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=INTS6830",""
"202610","INTS6830002","Arabic L&Cp Spring Term","Amel Mili","8","A","1","01/20/2026 - 04/23/2026 TR 0145PM - 0314PM","LAUD 103","Wharton Grad Full Semester","Only updating the long course title to populate on transcripts correctly","P","INTS6830002","","","WM","","Course Match","https://canvas.upenn.edu/courses/1913257","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=INTS6830",""
"202610","INTS6930001","Korean L&Cp Spring Term","Katie Lee","8","A","1","01/20/2026 - 04/23/2026 MW 0830AM - 0959AM","LAUD 104","Wharton Grad Full Semester","Only updating the long course title to populate on transcripts correctly","P","INTS6930001","","","WM","","Course Match","https://canvas.upenn.edu/courses/1912684","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=INTS6930",""
"202610","INTS6930002","Korean L&Cp Spring Term","Katie Lee","8","A","1","01/20/2026 - 04/23/2026 MW 1015AM - 1144AM","LAUD 104","Wharton Grad Full Semester","Only updating the long course title to populate on transcripts correctly","P","INTS6930002","","","WM","","Course Match","https://canvas.upenn.edu/courses/1912684","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=INTS6930",""
"202610","INTS7410C001","Ldrshp & Intrcltrl Lrng","Maria Lozada-Cerna, Jules Van Binsbergen","80","A","0.13","","","Course Multi-term","Updating course to multi-term course","P","INTS7410C001","","","WM","","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=INTS7410C",""
"202610","INTS7410D001","Ldrshp & Intrcltrl Lrng","Maria Lozada-Cerna, Jules Van Binsbergen","10","A","0.13","","","Course Multi-term","Updating course to multi-term course","P","INTS7410D001","","","WM","","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=INTS7410D",""
"202610","INTS7410E001","Ldrshp & Intrcltrl Lrng","Maria Lozada-Cerna, Jules Van Binsbergen","80","A","0.11","","NRN 00","Course Multi-term","Updating course to multi-term course - 1 cu and grade applied to the final semester","P","INTS7410E001","","","WM","","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=INTS7410E",""
"202610","INTS7500001","Capstone Seminar","Eileen Doherty-Sil","50","A","1","01/20/2026 - 04/23/2026 T 0330PM - 0629PM","LAUD AUD","Wharton Grad Full Semester","How should we see our world? What is a good life? How do we know a good leader from a bad one? Why do some social groups embrace change and others reject it? How, in other words, should we reason about our world? These are the kinds of questions that inform the liberal arts. By its nature, the liberal arts are defined by their multiplicity of perspectives, typically distinguished by academic discipline and related research methodologies. In this course, we set out to explore this diversity through focus on a narrow set of varying contemporary topics. Examples include questions of environment, climate change, technology and society, war and peace, immigrants, and the corporation. Course instructors will vary but are largely drawn from the University of Pennsylvania’s College of Liberal Arts.","P","INTS7500001","","","WM","","Course Match","https://canvas.upenn.edu/courses/1897441","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=INTS7500",""
"202610","INTS7630001","Global Prog","Ecaterina Locoman","16","A","1","01/20/2026 - 04/23/2026 TR 1015AM - 1144AM","JMHH 304","Wharton Grad Full Semester","Only updating the long course title to populate on transcripts correctly","P","INTS7630001","","","WM","","Course Match","https://canvas.upenn.edu/courses/1910730","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=INTS7630","3.125000"
"202610","INTS8990001","Independent Stdy","Xiaolin Peng","5","A","1","01/20/2026 - 04/23/2026 M 0330PM - 0529PM","LAUD 102","Wharton Grad Full Semester","Independent Studies for INTS students to count towards the MA program.","P","INTS8990001","","","WM","","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=INTS8990",""
"202610","INTS8990002","Independent Stdy","Xinyi Wu","5","A","1","01/20/2026 - 04/23/2026 M 1145AM - 0144PM","WHRT RM","Wharton Grad Full Semester","Independent Studies for INTS students to count towards the MA program.","P","INTS8990002","","","WM","","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=INTS8990",""
"202610","INTS9900025","Masters Research","Ecaterina Locoman","10","A","0","","","Wharton Grad Full Semester","Masters Research","P","INTS9900025","","","WM","","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=INTS9900",""
"202610","INTS9910002","Masters Research","Ecaterina Locoman","40","A","0","","","Wharton Grad Full Semester","","P","INTS9910002","","","WM","","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=INTS9910","1.905000"
"202610","INTS9910026","Masters Research","Ecaterina Locoman","80","A","0","","","Wharton Grad Full Semester","","P","INTS9910026","","","WM","","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=INTS9910","1.905000"
"202610","KSOG6000001","Kennedy School of Government","","39","A","4","","","Wharton Grad Full Semester","n/a","P","KSOG6000001","","","WM","","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=KSOG6000",""
"202610","LGST1000001","Ethics & Social Resp","Amy Sepinwall","59","A","1","01/14/2026 - 04/29/2026 TR 1015AM - 1144AM","JMHH F55","Fall/Spring 14 Wk","This course explores business responsibility from rival theoretical and managerial perspectives. Its focus includes theories of ethics and their application to case studies in business. Topics include moral issues in advertising and sales; hiring and promotion; financial management; corporate pollution; product safety; and decision-making across borders and cultures.","P","LGST1000001","","","WH","LGST","Penn In Touch","https://canvas.upenn.edu/courses/1908117","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=LGST1000","3.076296"
